id,text
320,الله لا تربحكم#Acab

321,الله يحفظك

322,Wo ahna 3lààh :v :v  Allah la trabahom homa ;) ;)

323,Ton but c. L`argent tu t`en fou de notre paye .toi c rien sauf que tu es commercent. Laisse nous rester en France laisse nous svp

324,كل يوم جديد خويا لطفي  رانا معاك ضالم ولا مضلوم

325,الله لاتربح كول من نشر الفسد

326,حکمنا ولاد فرنسا والحرکی الجیعانیین

327,hhhh hada howa sah

328,Lotfi nta Lizom

329,الله لا تربحكم

330,الله يحفظك لطفي خويا

331,الله لا تربحكم يا اشباه عرب

332,ديما عقابقم

333,ربي يحفظك خويا لطفي

334,الله لايربح عصاة الله أولاد فرنسا

335,الله لا تربحهم الشيات اخوكم من اقصى صحراء الجزائر ..... تيميمون .....

336,لطفي كم اعجبتني هاته الاغنية الله لا تربحهم حقيقة...لقد فرجت على قلبي

337,كاين الرجال لا تربحكم

338,هي

339,الله يهديكم هذا يدل على الفتنة ربي يحمي بلادي من امثالك

340,LOTFI RAK KHOUYA DIMA 39ABHOM ALLEH LA TREBAHOM

341,Thnk yuo dk

342,9awdo vive dobel kanon

343,ناس تتعلم في الأخلاق والتربية وناس تتعلم دعى الشر بفففففففف  لوقتاش باش تتطورا في مخاخكم

344,احلام مبعتر في بلاد الاكتاف اول مشروع #visa و هروب لبلاد الغرب الله لا تربحكم

345,Vive toi lotfi from oran

346,Alah

347,الله لاتربحهم

348,الله لا تربحكم والله يجيبهالكم فاالدنيا قبل الاخرة باش نستشفاو فيكم

349,حتشي هي تخون و انت تخون وتتسواو لا توجع قلبك و لا تسلسلو

350,اكبر واحد منافق هو انت يا شكام

351,الله لا تربحنا قع ...علاه حنا صالحين

352,والله جات على قلبي

353,Nta 3aych f Paris w Jay ttmnyk bina

354,bull sheet

355,الله لا تربحهم كرهونا

356,Hhh hhhh

357,الله لا تربحكم يا كلاب الحراسة

358,vive lotfi dk kontra 3la l3adya allah laytraba7hom

359,الله لا تربح الطغاة المفسدين الكافرين

360,Allah lla trabahkoum!!!!

361,او فاقو

362,فور لطفي

363,ربي يحفظك خويا لطفي الي الامام

364,les homme anta lotfi

365,رانا معاك خويا لطفي لا للتخريب

366,ouii nichan rana hna lotfi

367,ربي يحفظك خويا لطفي الي الامام

368,Rebi yjazik

369,خويا لطفي دير ألي عليك وخلي الباقي على ربي وحنا رانا معاك ديما انشاءالله

370,Merci les hommes

371,ديما عڨابهم

372,"جمعة مباركة علينا و عليك 
ليسونسيال مام نتا اك تستاهل أكبر تحية  أكبر هدية   أكبر ميدالية   نمدوها أوكل  #لطفي #بلعمري #ليحامي #ويديفوندي 
ربي يحفظك"

373,Toujours foooor khouya lotfi

374,انا رأي في قنات النهار انها قنات منحازة وشياتة الكل يعطينا رأيو عليها

375,Tooooop

376,واش راح نقولو غير ربي يجيب الخير وانت ربي يحفظك على خاطر هما تاع شر و هدرتك راهي تصر فيهم

377,The best lotfi��

378,macha allah . TOP

379,نحبوك ودما معاك

380,Vous avez toujours venir à l`esprit et le sens des 45 millions d`Algériens avec vous

381,خليها تنوض

382,kamal bark hakda lotfi hna dima m3ak nta sot nta3na

383,"مزال الخير في بلادنا,مام في وقت الشدة,خويا لطفي,"

384,Tooop444444 ربي يوفقك

385,شعارونا ماااااااحبسينش (يعطيك الصحه لطفي ) قصف جديد اغنيه هبااااااال الله لا تربحكم بارك الله فيك (رىيس دوله الزواليه)

386,Merci

387,انشاء الله   بارك الله فيك

388,Bravo lotfi

389,ناس رجال الجزائر ربي اعزك حبيبي لطفي

390,جمعة مباركة علينا و عليك

391,حسني راي و لطفي راب برك الله فيك خويا لطفي سلام

392,"نعم __ أنت لطفي راك راجل 
مي معجبتنيش فيك حاجة راك عايش في فرنسا وهدا الشي معجبنيش"

393,اللهم من أراد بلادنا وأمننا بسوء فأشغله في نفسه ورد كيده في نحره وأجعل تدبيره تدميرًا عليه.

394,والله يا لطفي الاعلامي الزبير من القلائل في هذا الوقت تحية كبيرة ليه ونتمناو لجميع الاعلاميين بأن يقتدو به و بالاخ قادة عمار .

395,Nchalahe

396,قناة النهار هي قناة منافقة

397,FOOOOOR KHOYA Lotfi DK

398,rabi ya Hafdak

399,Tjr avec lotfi dk hâta llmout

400,Allah m3ak lotfi

401,ربي يحفظك خويا لطفي

402,لطفي مع كل اغنية تخطو خطوة الى حتفك ...واني بت ارى نهايتك كنهاية مايدي رحمه الله ... بلادنا ماش بلاد حق .... حقنا نلقاوه عند ربي ... لطفي اتهلا في روحك و ربي يكون معاك و يجازيك

403,إن الله يمهل ولا يهمل ...

404,شعلهم غدوة لطفي

405,ki lyoum ykhalsou nchlh

406,rebi yhafdhek lina nchlh

407,Rabi y5alik 5oya lotfi

408,الرايس مشلول والشعب مذلول مول الشكارة سرق الغلة والمحصول والقاتل يتمشى في جنازة المقتول و قيمة البترول طاحت على راس قليل المدخول والعاقل اصبح مهبول ولا مجرم في السجن منسي مغبون والمستقبل راه مجهول تطلب حقك عند المسؤول يقولك ارجع غدوة راني مشغول الناس عايشة بالقليل ما عندهاش المدخول هي لي تستاهل الكريدي بصح هوما يمشو بيه مشاريع رونو سامبول بلاد  نهار لي تهجر منها وتروح داك النهار ترتاح خليهم يقولو مهبول قصيدة المواطن المغبون

409,نتمنى ذلك، الحقد و الكراهية و الحسد ليست من صفات المسلمين

410,الله لا تربحكم  viva LOTFY DK

411,الله لاتربحكم

412,lotfi  dk   rabi  ay  wfa9ak

413,Pour une Algérie meilleur et pour une démocratie majeur #matoub

414,بلاد راهي هي هي مشفنل والو والو انت جديد في اغاني برك مفيد ولوووووو كرهنا متمسهير بدل غني عمر جيب وضرب نح

415,كلنا عقلية دوبل كانو.  لا للعنف

416,كمل خويا لطفي رنا كامل معاك ربي يحفض الام لي رباتك وربي يبارك فيك

417,Mzel rjel febldna mercci b1 lotfi akhtik ghire men nkez ydire bik trig

418,Mazal elkheir fi bladna

419,rabi yehafdek sahbi lotfi weykatar memtelek amine ya rabi

420,يا لطفى علاش متترشحش لمجلس الامة ولا حتى الانتخابات التشريعية سوف ننتخبوك رغما عن انوفهم اخى

421,KHELI CHE3B WEDEWLA TERANEKIL  OHHHH   BERKA MADIR LEMACHAKIL YA MEL3ON  LAHE YEHER9EK NETA YABAYA3 LEBLAD OMELYON ONES MELYON CHA HID    NEKEREHEK MENKOL 9ELBI LOTFI Lotfi DK

422,Forza lotfi

423,Mchi ta3ti

424,ربي يحفضك إنشاء الله

425,Bravo lotfi 44444

426,قناة النهار قناة الشياتين والمنافقين ولي يقول مازال الخير في بلادنا يفهمنا حابين نفهمو

427,Allah ybark rabi ystrek maen l3ain w rak 4444444444

428,يحيا لطفي ويحيا الجيش الوطني الشعبي

429,ياو قاع كيف كيف مني واروح

430,Toooooooooooob dk

431,بربي أنشأ الله  ديما إخوة في كل المواقف

432,الله لا تربحكم

433,والله العظيم اجي النهار و اقسم بالله اجي النهار

434,الله لا تربحكم

435,الله لا تربحهم

436,"انا منسيتش الله لا تربحكم 
Form bentalha"

437,انشاء الله دعاء مستجاب يوم الجمعة الله لا تربحكم
